results_juice_32_1_one_5.txt:Elapsed time is 823.524818 seconds.,823.524818
results_juice_32_1_one_6.txt:Elapsed time is 824.430690 seconds.,824.430690
results_juice_32_1_one_7.txt:Elapsed time is 1004.791179 seconds.,1004.791179
results_juice_32_1_one_8.txt:Elapsed time is 964.470919 seconds.,964.470919
results_juice_32_1_one_9.txt:Elapsed time is 1015.772042 seconds.,1015.772042
results_juice_32_1_random_1.txt:Elapsed time is 764.165291 seconds.,764.165291
results_juice_32_1_random_10.txt:Elapsed time is 994.527098 seconds.,994.527098
results_juice_32_1_random_11.txt:Elapsed time is 906.365219 seconds.,906.365219
results_juice_32_1_random_12.txt:Elapsed time is 1109.340958 seconds.,1109.340958
results_juice_32_1_random_13.txt:Elapsed time is 1122.711229 seconds.,1122.711229
results_juice_32_1_random_14.txt:Elapsed time is 809.206670 seconds.,809.206670
results_juice_32_1_random_15.txt:Elapsed time is 1109.994791 seconds.,1109.994791
results_juice_32_1_random_16.txt:Elapsed time is 910.376588 seconds.,910.376588
results_juice_32_1_random_17.txt:Elapsed time is 1064.550687 seconds.,1064.550687
results_juice_32_1_random_18.txt:Elapsed time is 1005.987422 seconds.,1005.987422
results_juice_32_1_random_19.txt:Elapsed time is 1115.324946 seconds.,1115.324946
results_juice_32_1_random_2.txt:Elapsed time is 794.270330 seconds.,794.270330
results_juice_32_1_random_20.txt:Elapsed time is 1231.616351 seconds.,1231.616351
results_juice_32_1_random_21.txt:Elapsed time is 1949.219900 seconds.,1949.219900
results_juice_32_1_random_22.txt:Elapsed time is 2367.228714 seconds.,2367.228714
results_juice_32_1_random_23.txt:Elapsed time is 2172.131769 seconds.,2172.131769
results_juice_32_1_random_24.txt:Elapsed time is 1733.143432 seconds.,1733.143432
results_juice_32_1_random_25.txt:Elapsed time is 2265.036850 seconds.,2265.036850
results_juice_32_1_random_26.txt:Elapsed time is 1922.333428 seconds.,1922.333428
results_juice_32_1_random_27.txt:Elapsed time is 2243.473160 seconds.,2243.473160
results_juice_32_1_random_28.txt:Elapsed time is 2253.231986 seconds.,2253.231986
results_juice_32_1_random_29.txt:Elapsed time is 2086.879758 seconds.,2086.879758
results_juice_32_1_random_3.txt:Elapsed time is 903.748317 seconds.,903.748317
results_juice_32_1_random_30.txt:Elapsed time is 2080.085517 seconds.,2080.085517
results_juice_32_1_random_4.txt:Elapsed time is 679.614022 seconds.,679.614022
results_juice_32_1_random_5.txt:Elapsed time is 775.982720 seconds.,775.982720
results_juice_32_1_random_6.txt:Elapsed time is 878.356565 seconds.,878.356565
results_juice_32_1_random_7.txt:Elapsed time is 824.791505 seconds.,824.791505
results_juice_32_1_random_8.txt:Elapsed time is 955.406738 seconds.,955.406738
results_juice_32_1_random_9.txt:Elapsed time is 914.440673 seconds.,914.440673
results_juice_32_2_one_1.txt:Elapsed time is 904.853109 seconds.,904.853109
results_juice_32_2_one_10.txt:Elapsed time is 1073.872709 seconds.,1073.872709
results_juice_32_2_one_11.txt:Elapsed time is 1114.993826 seconds.,1114.993826
results_juice_32_2_one_12.txt:Elapsed time is 1164.646847 seconds.,1164.646847
results_juice_32_2_one_13.txt:Elapsed time is 963.296605 seconds.,963.296605
results_juice_32_2_one_14.txt:Elapsed time is 909.926186 seconds.,909.926186
results_juice_32_2_one_15.txt:Elapsed time is 963.170584 seconds.,963.170584
results_juice_32_2_one_16.txt:Elapsed time is 999.674778 seconds.,999.674778
results_juice_32_2_one_17.txt:Elapsed time is 1107.016758 seconds.,1107.016758
results_juice_32_2_one_18.txt:Elapsed time is 1212.039835 seconds.,1212.039835
results_juice_32_2_one_19.txt:Elapsed time is 810.720061 seconds.,810.720061
results_juice_32_2_one_2.txt:Elapsed time is 837.692273 seconds.,837.692273
results_juice_32_2_one_20.txt:Elapsed time is 2406.858736 seconds.,2406.858736
results_juice_32_2_one_21.txt:Elapsed time is 1797.128089 seconds.,1797.128089
results_juice_32_2_one_22.txt:Elapsed time is 2354.354248 seconds.,2354.354248
results_juice_32_2_one_23.txt:Elapsed time is 1716.588135 seconds.,1716.588135
results_juice_32_2_one_24.txt:Elapsed time is 2218.428788 seconds.,2218.428788
results_juice_32_2_one_25.txt:Elapsed time is 1820.456787 seconds.,1820.456787
results_juice_32_2_one_26.txt:Elapsed time is 2673.398953 seconds.,2673.398953
results_juice_32_2_one_27.txt:Elapsed time is 1816.799044 seconds.,1816.799044
results_juice_32_2_one_28.txt:Elapsed time is 1541.650529 seconds.,1541.650529
results_juice_32_2_one_29.txt:Elapsed time is 2321.165406 seconds.,2321.165406
results_juice_32_2_one_3.txt:Elapsed time is 714.600438 seconds.,714.600438
results_juice_32_2_one_30.txt:Elapsed time is 1846.743716 seconds.,1846.743716
results_juice_32_2_one_4.txt:Elapsed time is 668.467997 seconds.,668.467997
results_juice_32_2_one_5.txt:Elapsed time is 602.292262 seconds.,602.292262
results_juice_32_2_one_6.txt:Elapsed time is 862.750658 seconds.,862.750658
results_juice_32_2_one_7.txt:Elapsed time is 896.015121 seconds.,896.015121
results_juice_32_2_one_8.txt:Elapsed time is 914.465326 seconds.,914.465326
results_juice_32_2_one_9.txt:Elapsed time is 753.893154 seconds.,753.893154
results_juice_32_2_random_1.txt:Elapsed time is 762.275343 seconds.,762.275343
results_juice_32_2_random_10.txt:Elapsed time is 1105.364947 seconds.,1105.364947
results_juice_32_2_random_11.txt:Elapsed time is 856.416817 seconds.,856.416817
results_juice_32_2_random_12.txt:Elapsed time is 1064.372716 seconds.,1064.372716
results_juice_32_2_random_13.txt:Elapsed time is 960.854994 seconds.,960.854994
results_juice_32_2_random_14.txt:Elapsed time is 1009.361096 seconds.,1009.361096
results_juice_32_2_random_15.txt:Elapsed time is 750.375931 seconds.,750.375931
results_juice_32_2_random_16.txt:Elapsed time is 898.287859 seconds.,898.287859
results_juice_32_2_random_17.txt:Elapsed time is 998.962716 seconds.,998.962716
results_juice_32_2_random_18.txt:Elapsed time is 959.104434 seconds.,959.104434
results_juice_32_2_random_19.txt:Elapsed time is 1013.370386 seconds.,1013.370386
results_juice_32_2_random_2.txt:Elapsed time is 658.615985 seconds.,658.615985
results_juice_32_2_random_20.txt:Elapsed time is 2331.251893 seconds.,2331.251893
results_juice_32_2_random_21.txt:Elapsed time is 2075.481283 seconds.,2075.481283
results_juice_32_2_random_22.txt:Elapsed time is 2466.079327 seconds.,2466.079327
results_juice_32_2_random_23.txt:Elapsed time is 2106.838459 seconds.,2106.838459
results_juice_32_2_random_24.txt:Elapsed time is 1987.190892 seconds.,1987.190892
results_juice_32_2_random_25.txt:Elapsed time is 1586.100510 seconds.,1586.100510
results_juice_32_2_random_26.txt:Elapsed time is 2003.837905 seconds.,2003.837905
results_juice_32_2_random_27.txt:Elapsed time is 2184.695039 seconds.,2184.695039
results_juice_32_2_random_28.txt:Elapsed time is 1848.801599 seconds.,1848.801599
results_juice_32_2_random_29.txt:Elapsed time is 2431.257736 seconds.,2431.257736
results_juice_32_2_random_3.txt:Elapsed time is 942.770554 seconds.,942.770554
results_juice_32_2_random_30.txt:Elapsed time is 1795.800548 seconds.,1795.800548
results_juice_32_2_random_4.txt:Elapsed time is 1056.416386 seconds.,1056.416386
results_juice_32_2_random_5.txt:Elapsed time is 818.073357 seconds.,818.073357
results_juice_32_2_random_6.txt:Elapsed time is 935.745966 seconds.,935.745966
results_juice_32_2_random_7.txt:Elapsed time is 779.539194 seconds.,779.539194
results_juice_32_2_random_8.txt:Elapsed time is 967.701529 seconds.,967.701529
results_juice_32_2_random_9.txt:Elapsed time is 996.083735 seconds.,996.083735
