"","File","Distance","Experiment","Population"
"3744","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3745","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3746","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3747","results_simple_32_2_random_5.txt",0,"Sorted","32"
"3748","results_simple_32_2_random_5.txt",1,"Sorted","32"
"3749","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3750","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3751","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3752","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3753","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3754","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3755","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3756","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3757","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3758","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3759","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3760","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3761","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3762","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3763","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3764","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3765","results_simple_32_2_random_5.txt",1,"Sorted","32"
"3766","results_simple_32_2_random_5.txt",0,"Sorted","32"
"3767","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3768","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3769","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3770","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3771","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3772","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3773","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3774","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3775","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3776","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3777","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3778","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3779","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3780","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3781","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3782","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3783","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3784","results_simple_32_2_random_5.txt",0,"Sorted","32"
"3785","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3786","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3787","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3788","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3789","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3790","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3791","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3792","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3793","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3794","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3795","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3796","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3797","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3798","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3799","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3800","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3801","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3802","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3803","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3804","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3805","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3806","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3807","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3808","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3809","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3810","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3811","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3812","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3813","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3814","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3815","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3816","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3817","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3818","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3819","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3820","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3821","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3822","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3823","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3824","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3825","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3826","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3827","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3828","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3829","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3830","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3831","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3832","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3833","results_simple_32_2_random_5.txt",1,"Sorted","32"
"3834","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3835","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3836","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3837","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3838","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3839","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3840","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3841","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3842","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3843","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3844","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3845","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3846","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3847","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3848","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3849","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3850","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3851","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3852","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3853","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3854","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3855","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3856","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3857","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3858","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3859","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3860","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3861","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3862","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3863","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3864","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3865","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3866","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3867","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3868","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3869","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3870","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3871","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3872","results_simple_32_2_random_5.txt",9,"Sorted","32"
"3873","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3874","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3875","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3876","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3877","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3878","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3879","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3880","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3881","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3882","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3883","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3884","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3885","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3886","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3887","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3888","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3889","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3890","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3891","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3892","results_simple_32_2_random_5.txt",7,"Sorted","32"
"3893","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3894","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3895","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3896","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3897","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3898","results_simple_32_2_random_5.txt",8,"Sorted","32"
"3899","results_simple_32_2_random_5.txt",3,"Sorted","32"
"3900","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3901","results_simple_32_2_random_5.txt",5,"Sorted","32"
"3902","results_simple_32_2_random_5.txt",2,"Sorted","32"
"3903","results_simple_32_2_random_5.txt",6,"Sorted","32"
"3904","results_simple_32_2_random_5.txt",4,"Sorted","32"
"3905","results_simple_32_2_random_3.txt",0,"Sorted","32"
"3906","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3907","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3908","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3909","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3910","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3911","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3912","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3913","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3914","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3915","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3916","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3917","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3918","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3919","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3920","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3921","results_simple_32_2_random_3.txt",10,"Sorted","32"
"3922","results_simple_32_2_random_3.txt",8,"Sorted","32"
"3923","results_simple_32_2_random_3.txt",9,"Sorted","32"
"3924","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3925","results_simple_32_2_random_3.txt",9,"Sorted","32"
"3926","results_simple_32_2_random_3.txt",8,"Sorted","32"
"3927","results_simple_32_2_random_3.txt",11,"Sorted","32"
"3928","results_simple_32_2_random_3.txt",9,"Sorted","32"
"3929","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3930","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3931","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3932","results_simple_32_2_random_3.txt",8,"Sorted","32"
"3933","results_simple_32_2_random_3.txt",8,"Sorted","32"
"3934","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3935","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3936","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3937","results_simple_32_2_random_3.txt",0,"Sorted","32"
"3938","results_simple_32_2_random_3.txt",2,"Sorted","32"
"3939","results_simple_32_2_random_3.txt",1,"Sorted","32"
"3940","results_simple_32_2_random_3.txt",1,"Sorted","32"
"3941","results_simple_32_2_random_3.txt",2,"Sorted","32"
"3942","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3943","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3944","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3945","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3946","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3947","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3948","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3949","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3950","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3951","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3952","results_simple_32_2_random_3.txt",8,"Sorted","32"
"3953","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3954","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3955","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3956","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3957","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3958","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3959","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3960","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3961","results_simple_32_2_random_3.txt",1,"Sorted","32"
"3962","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3963","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3964","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3965","results_simple_32_2_random_3.txt",2,"Sorted","32"
"3966","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3967","results_simple_32_2_random_3.txt",2,"Sorted","32"
"3968","results_simple_32_2_random_3.txt",0,"Sorted","32"
"3969","results_simple_32_2_random_3.txt",1,"Sorted","32"
"3970","results_simple_32_2_random_3.txt",1,"Sorted","32"
"3971","results_simple_32_2_random_3.txt",2,"Sorted","32"
"3972","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3973","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3974","results_simple_32_2_random_3.txt",4,"Sorted","32"
"3975","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3976","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3977","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3978","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3979","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3980","results_simple_32_2_random_3.txt",5,"Sorted","32"
"3981","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3982","results_simple_32_2_random_3.txt",10,"Sorted","32"
"3983","results_simple_32_2_random_3.txt",8,"Sorted","32"
"3984","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3985","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3986","results_simple_32_2_random_3.txt",9,"Sorted","32"
"3987","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3988","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3989","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3990","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3991","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3992","results_simple_32_2_random_3.txt",7,"Sorted","32"
"3993","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3994","results_simple_32_2_random_3.txt",6,"Sorted","32"
"3995","results_simple_32_2_random_3.txt",3,"Sorted","32"
"3996","results_simple_32_2_random_3.txt",1,"Sorted","32"
"3997","results_simple_32_2_random_3.txt",1,"Sorted","32"
"3998","results_simple_32_2_random_3.txt",0,"Sorted","32"
"3999","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4000","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4001","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4002","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4003","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4004","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4005","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4006","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4007","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4008","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4009","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4010","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4011","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4012","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4013","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4014","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4015","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4016","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4017","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4018","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4019","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4020","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4021","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4022","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4023","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4024","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4025","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4026","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4027","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4028","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4029","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4030","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4031","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4032","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4033","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4034","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4035","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4036","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4037","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4038","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4039","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4040","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4041","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4042","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4043","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4044","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4045","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4046","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4047","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4048","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4049","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4050","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4051","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4052","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4053","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4054","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4055","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4056","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4057","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4058","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4059","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4060","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4061","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4062","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4063","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4064","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4065","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4066","results_simple_32_2_random_3.txt",10,"Sorted","32"
"4067","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4068","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4069","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4070","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4071","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4072","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4073","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4074","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4075","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4076","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4077","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4078","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4079","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4080","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4081","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4082","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4083","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4084","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4085","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4086","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4087","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4088","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4089","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4090","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4091","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4092","results_simple_32_2_random_3.txt",12,"Sorted","32"
"4093","results_simple_32_2_random_3.txt",10,"Sorted","32"
"4094","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4095","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4096","results_simple_32_2_random_3.txt",11,"Sorted","32"
"4097","results_simple_32_2_random_3.txt",10,"Sorted","32"
"4098","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4099","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4100","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4101","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4102","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4103","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4104","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4105","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4106","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4107","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4108","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4109","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4110","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4111","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4112","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4113","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4114","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4115","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4116","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4117","results_simple_32_2_random_3.txt",10,"Sorted","32"
"4118","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4119","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4120","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4121","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4122","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4123","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4124","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4125","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4126","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4127","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4128","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4129","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4130","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4131","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4132","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4133","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4134","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4135","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4136","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4137","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4138","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4139","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4140","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4141","results_simple_32_2_random_3.txt",10,"Sorted","32"
"4142","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4143","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4144","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4145","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4146","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4147","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4148","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4149","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4150","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4151","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4152","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4153","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4154","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4155","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4156","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4157","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4158","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4159","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4160","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4161","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4162","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4163","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4164","results_simple_32_2_random_3.txt",7,"Sorted","32"
"4165","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4166","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4167","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4168","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4169","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4170","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4171","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4172","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4173","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4174","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4175","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4176","results_simple_32_2_random_3.txt",5,"Sorted","32"
"4177","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4178","results_simple_32_2_random_3.txt",1,"Sorted","32"
"4179","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4180","results_simple_32_2_random_3.txt",0,"Sorted","32"
"4181","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4182","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4183","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4184","results_simple_32_2_random_3.txt",2,"Sorted","32"
"4185","results_simple_32_2_random_3.txt",3,"Sorted","32"
"4186","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4187","results_simple_32_2_random_3.txt",9,"Sorted","32"
"4188","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4189","results_simple_32_2_random_3.txt",4,"Sorted","32"
"4190","results_simple_32_2_random_3.txt",8,"Sorted","32"
"4191","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4192","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4193","results_simple_32_2_random_3.txt",6,"Sorted","32"
"4194","results_simple_32_2_random_3.txt",5,"Sorted","32"
