File, Distance
results_simple_32_2_random_8.txt, 1199
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1199
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 1199
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1199
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 2
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 12
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 11
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 3
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 1199
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 0
results_simple_32_2_random_8.txt, 1207
results_simple_32_2_random_8.txt, 1206
results_simple_32_2_random_8.txt, 13
results_simple_32_2_random_8.txt, 12
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 13
results_simple_32_2_random_8.txt, 12
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 12
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 1206
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1206
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 1200
results_simple_32_2_random_8.txt, 1199
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1206
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 4
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 9
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 11
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1199
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1201
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1206
results_simple_32_2_random_8.txt, 1205
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 10
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 5
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 11
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 8
results_simple_32_2_random_8.txt, 7
results_simple_32_2_random_8.txt, 1202
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 6
results_simple_32_2_random_8.txt, 1203
results_simple_32_2_random_8.txt, 1204
results_simple_32_2_random_8.txt, 8
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 8
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 8
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 7
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 8
results_simple_16_2_random_2.txt, 8
results_simple_16_2_random_2.txt, 7
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 7
results_simple_16_2_random_2.txt, 9
results_simple_16_2_random_2.txt, 6
results_simple_16_2_random_2.txt, 6
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 7
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 9
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 0
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 6
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 1
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_2.txt, 6
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 5
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 4
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 3
results_simple_16_2_random_2.txt, 2
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 0
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 1
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 3
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 2
results_simple_16_2_random_4.txt, 6
results_simple_16_2_random_4.txt, 4
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 7
results_simple_16_2_random_4.txt, 5
results_simple_16_2_random_4.txt, 8
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 9
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 9
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 0
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 7
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 4
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 6
results_simple_16_2_random_9.txt, 5
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 2
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 3
results_simple_16_2_random_9.txt, 1
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 10
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 7
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 1
results_simple_16_2_random_8.txt, 0
results_simple_16_2_random_8.txt, 10
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 2
results_simple_16_2_random_8.txt, 8
results_simple_16_2_random_8.txt, 4
results_simple_16_2_random_8.txt, 9
results_simple_16_2_random_8.txt, 3
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 5
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 6
results_simple_16_2_random_8.txt, 3
results_simple_32_2_random_5.txt, 0
results_simple_32_2_random_5.txt, 6
results_simple_32_2_random_5.txt, 8
results_simple_32_2_random_5.txt, 7
results_simple_32_2_random_5.txt, 6
results_simple_32_2_random_5.txt, 8
results_simple_32_2_random_5.txt, 7
results_simple_32_2_random_5.txt, 10
